address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"No.93, Road 2, Mai Dinh, Soc Son, Hà Nội, VNM","25 khu phòng,Nhà hàng,Xe đưa đón sân bay miễn phí,Xe đạp miễn phí,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Nhân viên khiêng hành lý/hỗ trợ khách,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/30000000/29860000/29857400/29857356/c606e517_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/30000000/29860000/29857400/29857356/c606e517_b.jpg', 'path': 'full/17226b5eba88cc470ddaa75f256683a0a34b2c09.jpg', 'checksum': 'b253546742a1af2402298e3eb87a4492'}]",https://vi.hotels.com/ho956435392/?pa=10&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Luxury Airport Hotel & Spa,,"{'room_type': 'Deluxe Triple Room, City View - One way Airport Transfer', 'room_size': 'Tối đa 4 người', 'price_per_night': '796.537 ₫'}",3 sao
"43 Hàng Đồng, Hoàn Kiếm, Hà Nội, VNM","25 khu phòng không khói thuốc,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Cửa hàng tiện dụng,Dịch vụ ATM/ngân hàng,Dịch vụ giặt ủi,Hiệu cắt tóc,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/19000000/18050000/18049500/18049443/67f07621_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/19000000/18050000/18049500/18049443/ddb78cfe_b.jpg', 'path': 'full/d858d5d076023b8d5878d12b5187996b31fd1644.jpg', 'checksum': 'e61ea6dbd10f51d07966c917a6f249d6'}]",https://vi.hotels.com/ho685221/?pa=5&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Hanoi Golden Holiday Hotel,,"{'room_type': 'Phòng đôi hoặc 2 giường đơn, Quang cảnh thành phố', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.398.300 ₫'}",3 sao
"5 Nguyễn Siêu, Hoàn Kiếm, Hà Nội, VNM","40 khu phòng,Dịch vụ phòng 24 giờ,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/5000000/4600000/4598500/4598449/71035473_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/5000000/4600000/4598500/4598449/9b975ccc_b.jpg', 'path': 'full/e04f8be5edf6c63ce102f427700b0e33a04d27fb.jpg', 'checksum': '8afa7ad9e32646af2dbaf98e0a13723a'}]",https://vi.hotels.com/ho390409/?pa=6&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Hanoi Holiday Diamond Hotel,,"{'room_type': 'Holiday Room (Double or Two Single Beds), (Street View)', 'room_size': 'Tối đa 3 người', 'price_per_night': '828.214 ₫'}",3 sao
"5 Nguyễn Siêu, Hoàn Kiếm, Hà Nội, VNM","40 khu phòng,Dịch vụ phòng 24 giờ,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Báo miễn phí ở sảnh,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/5000000/4600000/4598500/4598449/71035473_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/5000000/4600000/4598500/4598449/71035473_b.jpg', 'path': 'full/076a00c69bd70fcd25d0972b26fcdf2930b7a7e7.jpg', 'checksum': 'd2b753a468804d5fa5f86797855f40ec'}]",https://vi.hotels.com/ho390409/?pa=6&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Hanoi Holiday Diamond Hotel,,"{'room_type': 'Holiday Room (Double or Two Single Beds), (Street View)', 'room_size': 'Tối đa 3 người', 'price_per_night': '828.214 ₫'}",3 sao
"43 Hàng Đồng, Hoàn Kiếm, Hà Nội, VNM","25 khu phòng không khói thuốc,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Cửa hàng tiện dụng,Dịch vụ ATM/ngân hàng,Dịch vụ giặt ủi,Hiệu cắt tóc,Bữa sáng buffet miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/19000000/18050000/18049500/18049443/67f07621_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/19000000/18050000/18049500/18049443/67f07621_b.jpg', 'path': 'full/4d26918cd1bc701e0142b208b84e9b0072bae06d.jpg', 'checksum': '5e6032a180219d9768862c6f1561095b'}]",https://vi.hotels.com/ho685221/?pa=5&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Hanoi Golden Holiday Hotel,,"{'room_type': 'Phòng đôi hoặc 2 giường đơn, Quang cảnh thành phố', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.398.300 ₫'}",3 sao
"Ngõ 2 Trần Thái Tông, Cầu Giấy, Hà Nội, VNM","60 khu phòng,Nhà hàng và quầy bar/khu lounge,Phục vụ bữa sáng,Trung tâm thể dục,Dịch vụ spa,Xe đưa đón sân bay,Sân thượng/sân hiên,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Phòng họp,Dịch vụ tư vấn/hỗ trợ khách,Wifi miễn phí và đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/14c2f629_b.jpg', 'path': 'full/d568c4c066ecebe2aac3c5f0d573f855b863fa60.jpg', 'checksum': 'ac9243f92b56327f06e0634687a2a315'}]",https://vi.hotels.com/ho482015/?pa=7&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Western Hanoi,,"{'room_type': 'Phòng Suite Executive', 'room_size': 'Tối đa 4 người', 'price_per_night': '2.025.974 ₫'}","3,5 sao"
"Ngõ 2 Trần Thái Tông, Cầu Giấy, Hà Nội, VNM","60 khu phòng,Nhà hàng và quầy bar/khu lounge,Phục vụ bữa sáng,Trung tâm thể dục,Dịch vụ spa,Xe đưa đón sân bay,Sân thượng/sân hiên,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Phòng họp,Dịch vụ tư vấn/hỗ trợ khách,Wifi miễn phí và đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/1969adc2_b.jpg', 'path': 'full/f761604e7fdd13fdb6e54dc5341ab1e3e4f0c0e1.jpg', 'checksum': 'a33be3f24cc21e7404ce9ca613f069e0'}]",https://vi.hotels.com/ho482015/?pa=7&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Western Hanoi,,"{'room_type': 'Phòng Suite Executive', 'room_size': 'Tối đa 4 người', 'price_per_night': '2.025.974 ₫'}","3,5 sao"
"Ngõ 2 Trần Thái Tông, Cầu Giấy, Hà Nội, VNM","60 khu phòng,Nhà hàng và quầy bar/khu lounge,Phục vụ bữa sáng,Trung tâm thể dục,Dịch vụ spa,Xe đưa đón sân bay,Sân thượng/sân hiên,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Phòng họp,Dịch vụ tư vấn/hỗ trợ khách,Wifi miễn phí và đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/2367b3c6_b.jpg', 'path': 'full/0045b5a9b01f531b1beb6df0d8d55d93d180899c.jpg', 'checksum': 'c37f37cd6f2c009571ff9e7d64fdb135'}]",https://vi.hotels.com/ho482015/?pa=7&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Western Hanoi,,"{'room_type': 'Phòng Suite Executive', 'room_size': 'Tối đa 4 người', 'price_per_night': '2.025.974 ₫'}","3,5 sao"
"Ngõ 2 Trần Thái Tông, Cầu Giấy, Hà Nội, VNM","60 khu phòng,Nhà hàng và quầy bar/khu lounge,Phục vụ bữa sáng,Trung tâm thể dục,Dịch vụ spa,Xe đưa đón sân bay,Sân thượng/sân hiên,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Phòng họp,Dịch vụ tư vấn/hỗ trợ khách,Wifi miễn phí và đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/485e7967_b.jpg', 'path': 'full/c450c0ea00e19c97028e1775bf86b93691138256.jpg', 'checksum': '5203773b10d7167a47ba8f955babaf02'}]",https://vi.hotels.com/ho482015/?pa=7&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Western Hanoi,,"{'room_type': 'Phòng Suite Executive', 'room_size': 'Tối đa 4 người', 'price_per_night': '2.025.974 ₫'}","3,5 sao"
"12 Bảo Khánh, Hoàn Kiếm, Hà Nội, VNM","40 khu phòng không khói thuốc,Nhà hàng và quầy bar/khu lounge,Khu spa với đầy đủ các liệu pháp,Dịch vụ đón khách từ sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy vi tính,Két an toàn ở quầy tiếp tân,Tiệm/cửa hàng đồ ăn nhanh,Dịch vụ giặt ủi,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/24000000/23320000/23315600/23315588/747fc416_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/24000000/23320000/23315600/23315588/747fc416_b.jpg', 'path': 'full/5aead443ef159d79304c1782e1d17c472a4e9ddb.jpg', 'checksum': '320c76799a304db5909e0edd7d1b091a'}]",https://vi.hotels.com/ho747098816/?pa=2&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Dal Vostro Hotel & Spa,,"{'room_type': 'Phòng Executive, Ban công', 'room_size': 'Tối đa 3 người', 'price_per_night': '1.783.467 ₫'}",4 sao
"8 Dinh Thon Street, My Dinh ward, Nam Tu Liem, Hà Nội, Việt Nam","15 khu phòng,Phục vụ bữa sáng,Dịch vụ phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/351b9105_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/5d3f13f8_b.jpg', 'path': 'full/85fcff6f4a409180660f20b70413a3a350da5e35.jpg', 'checksum': '241731bf7dc831aaaa769128ad7ff55f'}]",https://vi.hotels.com/ho922936896/?pa=1&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Thành Hưng,,"{'room_type': 'Phòng 4', 'room_size': 'Tối đa 4 người', 'price_per_night': '692.641 ₫'}",3 sao
"8 Dinh Thon Street, My Dinh ward, Nam Tu Liem, Hà Nội, Việt Nam","15 khu phòng,Phục vụ bữa sáng,Dịch vụ phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/351b9105_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/0768aaf5_b.jpg', 'path': 'full/43359ce184546dbcbd8f141bd5df273343f725c0.jpg', 'checksum': '91bf01059c6728bec1070ed4694c0212'}]",https://vi.hotels.com/ho922936896/?pa=1&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Thành Hưng,,"{'room_type': 'Phòng 4', 'room_size': 'Tối đa 4 người', 'price_per_night': '692.641 ₫'}",3 sao
"Ngõ 2 Trần Thái Tông, Cầu Giấy, Hà Nội, VNM","60 khu phòng,Nhà hàng và quầy bar/khu lounge,Phục vụ bữa sáng,Trung tâm thể dục,Dịch vụ spa,Xe đưa đón sân bay,Sân thượng/sân hiên,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Phòng họp,Dịch vụ tư vấn/hỗ trợ khách,Wifi miễn phí và đậu xe miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/10000000/9500000/9492400/9492342/34dab155_b.jpg', 'path': 'full/ab0e66807ee1d8854bbe91d4b6965415211ea166.jpg', 'checksum': 'd87828a9fb69b8fcf47379f6c93c12ac'}]",https://vi.hotels.com/ho482015/?pa=7&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Western Hanoi,,"{'room_type': 'Phòng Suite Executive', 'room_size': 'Tối đa 4 người', 'price_per_night': '2.025.974 ₫'}","3,5 sao"
"8 Dinh Thon Street, My Dinh ward, Nam Tu Liem, Hà Nội, Việt Nam","15 khu phòng,Phục vụ bữa sáng,Dịch vụ phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/351b9105_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/351b9105_b.jpg', 'path': 'full/e6ccced01c5bf7d4d1f236d0c74a1dcc3edcb146.jpg', 'checksum': 'ed7d4b95e93ef423d479b0ea2149b52b'}]",https://vi.hotels.com/ho922936896/?pa=1&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Thành Hưng,,"{'room_type': 'Phòng 4', 'room_size': 'Tối đa 4 người', 'price_per_night': '692.641 ₫'}",3 sao
"57 Lò Sũ, Quận Hoàn Kiếm, Hà Nội, VNM","25 khu phòng,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Bữa sáng đầy đủ miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/13000000/12480000/12472000/12471934/29b03231_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/13000000/12480000/12472000/12471934/13d249a7_b.jpg', 'path': 'full/46e13bf0c514c34d09b210ffc1401827d38aa119.jpg', 'checksum': '9a38933ddfbbd986f92c671bb365d400'}]",https://vi.hotels.com/ho551296/?pa=10&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn La Selva Hà Nội,,"{'room_type': 'Phòng Suite Junior', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.659.749 ₫'}","3,5 sao"
"57 Lò Sũ, Quận Hoàn Kiếm, Hà Nội, VNM","25 khu phòng,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Bữa sáng đầy đủ miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/13000000/12480000/12472000/12471934/29b03231_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/13000000/12480000/12472000/12471934/29b03231_b.jpg', 'path': 'full/5a41ebd83d653d3b94d0c5d33aee14c8f8b0732f.jpg', 'checksum': '7892eebf7dd1228b76998e0051d2c87d'}]",https://vi.hotels.com/ho551296/?pa=10&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn La Selva Hà Nội,,"{'room_type': 'Phòng Suite Junior', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.659.749 ₫'}","3,5 sao"
"13 - 15 Hàng Chiếu, Hoàn Kiếm, Hà Nội, VNM","20 khu phòng,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Tiệm/cửa hàng đồ ăn nhanh,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Dịch vụ tư vấn/hỗ trợ khách,Bữa sáng mang đi miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/51cf2268_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/51cf2268_b.jpg', 'path': 'full/dd16f5616d2e8554d1d782e44a5c8d3804b8beee.jpg', 'checksum': '3b5c00dcb63dc52fef805b706ba15c5b'}]",https://vi.hotels.com/ho639831/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Splendid Boutique,,"{'room_type': 'Phòng 3 Deluxe, 2 phòng ngủ, Quang cảnh thành phố', 'room_size': 'Tối đa 3 người', 'price_per_night': '2.424.242 ₫'}",3 sao
"13 - 15 Hàng Chiếu, Hoàn Kiếm, Hà Nội, VNM","20 khu phòng,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Tiệm/cửa hàng đồ ăn nhanh,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Dịch vụ tư vấn/hỗ trợ khách,Bữa sáng mang đi miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/51cf2268_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/211e4c0e_b.jpg', 'path': 'full/6e9ad031c133a040ea70d2350850da06f70d2d2b.jpg', 'checksum': '21843a83f7a6f48d26e5fb770de81976'}]",https://vi.hotels.com/ho639831/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Splendid Boutique,,"{'room_type': 'Phòng 3 Deluxe, 2 phòng ngủ, Quang cảnh thành phố', 'room_size': 'Tối đa 3 người', 'price_per_night': '2.424.242 ₫'}",3 sao
"8 Dinh Thon Street, My Dinh ward, Nam Tu Liem, Hà Nội, Việt Nam","15 khu phòng,Phục vụ bữa sáng,Dịch vụ phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/351b9105_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/29000000/28820000/28810600/28810528/061ca57d_b.jpg', 'path': 'full/3056bf8c661bd5343de0d942e9c759d069733bb5.jpg', 'checksum': '20ebcc9b442178aeb6311b978b252f3e'}]",https://vi.hotels.com/ho922936896/?pa=1&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Thành Hưng,,"{'room_type': 'Phòng 4', 'room_size': 'Tối đa 4 người', 'price_per_night': '692.641 ₫'}",3 sao
"13 - 15 Hàng Chiếu, Hoàn Kiếm, Hà Nội, VNM","20 khu phòng,Nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Tiệm/cửa hàng đồ ăn nhanh,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Dịch vụ tư vấn/hỗ trợ khách,Bữa sáng mang đi miễn phí và Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/51cf2268_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/17000000/16500000/16494900/16494892/3b516aa2_b.jpg', 'path': 'full/f7a9fb405c78cbc6206dbfe6704f0f63bb542a0e.jpg', 'checksum': '6e3721569c5191ed3d66282378534f32'}]",https://vi.hotels.com/ho639831/?pa=4&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Splendid Boutique,,"{'room_type': 'Phòng 3 Deluxe, 2 phòng ngủ, Quang cảnh thành phố', 'room_size': 'Tối đa 3 người', 'price_per_night': '2.424.242 ₫'}",3 sao
"62 Hàng Bạc, Hoàn Kiếm, Hà Nội, VNM","25 khu phòng không khói thuốc,Nhà hàng,Xe đưa đón sân bay,Trông trẻ,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ ATM/ngân hàng,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/4000000/3810000/3804000/3803952/85f9724b_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/4000000/3810000/3804000/3803952/15aef35f_b.jpg', 'path': 'full/9dd680df849ec55ecb983d3f95f367453a9d1a57.jpg', 'checksum': '40f5164d07bdf05f5d7d5f8c9567b93a'}]",https://vi.hotels.com/ho354555/?pa=9&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Paradise Boutique,,"{'room_type': 'Phòng 3 dành cho gia đình', 'room_size': 'Tối đa 3 người', 'price_per_night': '6.529.650 ₫'}",3 sao
"62 Hàng Bạc, Hoàn Kiếm, Hà Nội, VNM","25 khu phòng không khói thuốc,Nhà hàng,Xe đưa đón sân bay,Trông trẻ,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ ATM/ngân hàng,Dịch vụ giặt ủi,Nhân viên thông thạo nhiều ngôn ngữ,Wifi miễn phí",khách sạn Hà Nội,https://exp.cdn-hotels.com/hotels/4000000/3810000/3804000/3803952/85f9724b_b.jpg,"[{'url': 'https://exp.cdn-hotels.com/hotels/4000000/3810000/3804000/3803952/5bf518ac_b.jpg', 'path': 'full/de9b721542229ac18a90148627a3b8abe49b555b.jpg', 'checksum': 'ce8d65b39d0419681616bd3b0c33da52'}]",https://vi.hotels.com/ho354555/?pa=9&q-check-out=2019-04-13&tab=description&q-room-0-adults=2&YGF=3&q-check-in=2019-04-12&MGT=1&WOE=6&WOD=5&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Paradise Boutique,,"{'room_type': 'Phòng 3 dành cho gia đình', 'room_size': 'Tối đa 3 người', 'price_per_night': '6.529.650 ₫'}",3 sao
